"LicenceNumber","ApplicationStatusEn","LicenceStatus","LicenceTypeEn","Latitude","Longitude","PremisesName","StreetAddress","City","Province","PostalCode","AddressID"
"CRSA1476792","Authorized to Open","Active","Cannabis Retail Store Authorization","43.729386983313","-79.283227966765","Canna Cabana","2000 EGLINTON AVE E UNIT H1","SCARBOROUGH","ON","M1L2M6","184569"
"CRSA1476814","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2149099155136","-79.7101730006238","ELEVATED MINDS RETAIL CANNABIS","570 HIGHWAY 8 UNIT 2","STONEY CREEK","ON","L8G 4M2","88840477"
"CRSA1477222","Authorized to Open","Active","Cannabis Retail Store Authorization","43.231587094828","-79.762291787082","Discounted Cannabis ","96 CENTENNIAL PKY N UNIT 10","HAMILTON","ON","L8E1H7","183818423"
"CRSA1477347","Authorized to Open","Active","Cannabis Retail Store Authorization","42.29553208313","-83.029686326349","Discounted Cannabis ","405B TECUMSEH RD W","WINDSOR","ON","N8X1G6","183855029"
"CRSA1477431","Authorized to Open","Active","Cannabis Retail Store Authorization","43.188967715571","-81.404258087931","True North Cannabis Co.","184 MAIN STREET UNIT 5","LUCAN","ON","N0M 2J0","183878993"
"CRSA1477568","Authorized to Open","Active","Cannabis Retail Store Authorization","43.423736190155","-80.48420717031","One Plant Kitchener","725 OTTAWA ST S UNIT 4","KITCHENER","ON","N2E3H5","183937489"
"CRSA1477706","Authorized to Open","Active","Cannabis Retail Store Authorization","44.114875110851","-79.564135968482","Beaverton cannabis ","23 HOLLAND STREET EAST","BRADFORD","ON","L3Z0J1","183969498"
"CRSA1477846","Authorized to Open","Active","Cannabis Retail Store Authorization","42.910515401936","-81.293769600472","Main Street Cannabis Co.","2386 MAIN ST UNIT 6","LONDON","ON","N6P 1A9","184795638"
"CRSA1479188","Authorized to Open","Active","Cannabis Retail Store Authorization","43.742700798317","-79.314054511168","Canna Cabana","1448 LAWRENCE AVE E UNIT 6A","NORTH YORK","ON","M4A2V6","184607003"
"CRSA1479482","Authorized to Open","Active","Cannabis Retail Store Authorization","43.679403389655","-79.345313477956","EIGHTH CANNABIS","702 PAPE AVE","TORONTO","ON","M4K3S7","202683"
"CRSA1479718","Authorized to Open","Active","Cannabis Retail Store Authorization","45.300929413783","-74.629883828866","Alexandria Cannabis","43 ANIK ST SUITE B","ALEXANDRIA","ON","K0C1A0","184550726"
"CRSA1480205","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6653955434244","-79.4661609446304","Veggie Cannabis","2903 DUNDAS ST W","TORONTO","ON","M6P1Z1","14116571"
"CRSA1480505","Authorized to Open","Active","Cannabis Retail Store Authorization","43.644173412418","-79.399765087012","Seven Point Cannabis","85 PORTLAND ST","TORONTO","ON","M5V2M9","171598"
"CRSA1480667","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9602147707371","-81.2307522324825","SESSIONS CANNABIS","395 WELLINGTON RD UNIT 15","LONDON","ON","N6C5Z6","83154757"
"CRSA1481159","Authorized to Open","Active","Cannabis Retail Store Authorization","43.429255380029","-80.527170207597","Canna Cabana","875 HIGHLAND RD W UNIT 106A","KITCHENER","ON","N2N2Y2","184976009"
"CRSA1481678","Authorized to Open","Active","Cannabis Retail Store Authorization","43.581906894027","-79.615080924525","Crown Leaf","55 DUNDAS ST E, UNIT 5 & 6","MISSISSAUGA","ON","L5A1W1","131968026"
"CRSA1485723","Authorized to Open","Active","Cannabis Retail Store Authorization","43.006377384535","-81.211733567161","Canna Cabana","1299 OXFORD ST E UNIT 79","LONDON","ON","N5Y4W5","186377107"
"CRSA1486561","Authorized to Open","Active","Cannabis Retail Store Authorization","42.989095995663","-82.365517039954","J.J's JOINT CANNABIS","914 MURPHY RD UNIT 9A","SARNIA","ON","N7S5C4","186661475"
"CRSA1486818","Authorized to Open","Active","Cannabis Retail Store Authorization","43.182396596848","-79.252237723792","Discounted Cannabis ","353 LAKE ST UNIT 10","ST CATHARINES","ON","L2N7G4","186759509"
"CRSA1487378","Authorized to Open","Active","Cannabis Retail Store Authorization","43.984451188699","-79.462769170973","Maple Leaf Cannabis","2 ALLAURA BLVD SUITE 7","AURORA","ON","L4G3S5","186906016"
"CRSA1487436","Authorized to Open","Active","Cannabis Retail Store Authorization","42.972395388862","-81.252504066216","The Dime on Wortley","162 WORTLEY RD UNIT 2","LONDON","ON","N6C3P7","143039865"
"CRSA1488052","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2236632192996","-79.7449414376075","Discounted Cannabis ","141 HIGHWAY 8 UNIT 2","STONEY CREEK","ON","L8G5C1","66024772"
"CRSA1488857","Authorized to Open","Active","Cannabis Retail Store Authorization","43.449190395628","-80.445260573386","Sessions Cannabis - Kitchener (Stanley Park)","1005 OTTAWA ST N UNIT A01026B","KITCHENER","ON","N2A1H1","190410651"
"CRSA1489824","Authorized to Open","Active","Cannabis Retail Store Authorization","45.60627301019","-74.615672982585","The Oz Store","442 MCGILL ST","HAWKESBURY","ON","K6A1R2","187697359"
"CRSA1490337","Authorized to Open","Active","Cannabis Retail Store Authorization","45.451749984851","-75.483189986778","Highties Cannabis","2284 TENTH LINE RD. UNIT F5","ORLEANS","ON","K4A 0X4","83423621"
"CRSA1490384","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1634899988601","-79.2455600291703","Spot420 The Cannabis Store","120 WELLAND AVE UNIT 5","ST CATHARINES","ON","L2R2N3","68809467"
"CRSA1490655","Authorized to Open","Active","Cannabis Retail Store Authorization","45.102821238922","-75.229834061245","Moon Bud","24A MAIN STREET NORTH UNIT 2","ALEXANDRIA","ON","K0C 1A0","190040877"
"CRSA1490739","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4108500198512","-80.3092600034127","THC Labs Cannabis","209 PINEBUSH RD SUITE 6","CAMBRIDGE","ON","N1R7H8","77855923"
"CRSA1491186","Authorized to Open","Active","Cannabis Retail Store Authorization","46.525615992269","-84.317035993709","PAY LESS CANNABIS","44 GREAT NORTHERN RD UNIT 50A","SAULT STE. MARIE","ON","P6B4Y5","188544256"
"CRSA1491300","Authorized to Open","Active","Cannabis Retail Store Authorization","44.12143361481","-79.558854782748","KINDLING CANNABIS SIMCOE","200 DISSETTE ST UNIT 7","BRADFORD","ON","L3Z4M2","200636454"
"CRSA1491480","Authorized to Open","Active","Cannabis Retail Store Authorization","44.568823606041","-80.942441039226","MAPLE LEAF CANNABIS ","1047 2ND AVE E","OWEN SOUND","ON","N4K2H8","197553915"
"CRSA1491719","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8284474678861","-80.5413852023472","The Green Cloud Cannabis","7999 WELLINGTON RD 109 BUILDING 1 UNIT 3","ARTHUR","ON","N0G1A0","77289942"
"CRSA1491723","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9179800143083","-80.104850027759","THE GREEN CLOUD CANNABIS","281 BROADWAY UNIT 3","ORANGEVILLE","ON","L9W1L2","80290584"
"CRSA1491724","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6900600156235","-79.5716500094028","THE GREEN CLOUD CANNABIS","557 DIXON RD SUITE 132","ETOBICOKE","ON","M9W6K1","70646019"
"CRSA1492002","Authorized to Open","Active","Cannabis Retail Store Authorization","42.665010379937","-81.215452785238","Yolo Cannabis","204 CARLOW RD UNIT 1","PORT STANLEY","ON","N5L1C5","191138194"
"CRSA1492204","Authorized to Open","Active","Cannabis Retail Store Authorization","46.520790488702","-80.941506959936","ONE PLANT CANNABIS SUPERSTORE","1485 LASALLE BLVD UNIT 1","SUDBURY","ON","P3A5H7","188482612"
"CRSA1492516","Authorized to Open","Active","Cannabis Retail Store Authorization","43.345398587801","-81.480478421543","Exeter Cannabis","413 MAIN STREET S","EXETER","ON","N0M 1S2","188584315"
"CRSA1493868","Authorized to Open","Active","Cannabis Retail Store Authorization","45.8261221662244","-77.0920984735125","Valley Cannabis","820 PEMBROKE ST E","PEMBROKE","ON","K8A3M2","66607011"
"CRSA1494443","Authorized to Open","Active","Cannabis Retail Store Authorization","42.3031699900996","-83.0754400152133","Discounted Cannabis ","3156 SANDWICH ST","WINDSOR","ON","N9C1A6","78915564"
"CRSA1494830","Authorized to Open","Active","Cannabis Retail Store Authorization","44.355342692861","-78.735812408261","Sparq Retail","30 KENT ST W UNIT A","LINDSAY","ON","K9V2Y1","189871429"
"CRSA1495132","Authorized to Open","Active","Cannabis Retail Store Authorization","45.469108906327","-75.529935441692","DIME N DASH","2369 ST. JOSEPH BLVD UNIT 1B","ORLEANS","ON","K1C2E3","191367471"
"CRSA1495480","Authorized to Open","Active","Cannabis Retail Store Authorization","45.362442985811","-75.740577027081","Bluebird Cannabis Co.","1356 CLYDE AVE UNIT 16B","OTTAWA","ON","K2C3Z4","189880144"
"CRSA1495832","Authorized to Open","Active","Cannabis Retail Store Authorization","44.427638996592","-79.126155292208","Flowertown Cannabis","20 BEAVER AVE","BEAVERTON","ON","L0K1A0","189619215"
"CRSA1495950","Authorized to Open","Active","Cannabis Retail Store Authorization","44.744139115673","-81.141086277152","MAPLE LEAF CANNABIS","632 BERFORD ST","WIARTON","ON","N0H 2T0","189661824"
"CRSA1495996","Authorized to Open","Active","Cannabis Retail Store Authorization","43.772969988069","-79.282047794797","Hunny Pot Cannabis","26 WILLIAM KITCHEN RD UNIT 6","SCARBOROUGH","ON","M1P5B7","91369"
"CRSA1496517","Authorized to Open","Active","Cannabis Retail Store Authorization","43.670331194843","-79.39195340471","CANNABIS CUPBOARD","120 CUMBERLAND ST UNIT A","TORONTO","ON","M5R1A6","189939192"
"CRSA1496676","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4608899818085","-80.4409400375751","HIGHLIFE KITCHENER","200 LORRAINE AVE UNIT 3A","KITCHENER","ON","N2B3R3","81073358"
"CRSA1496740","Authorized to Open","Active","Cannabis Retail Store Authorization","46.073768965934","-77.569440322728","Highlife Deep River","45 CHAMPLAIN ST","DEEP RIVER","ON","K0J1P0","193134532"
"CRSA1496858","Authorized to Open","Active","Cannabis Retail Store Authorization","45.256897855352","-75.358164150926","MARIJUANA CANNABIS","1136 CONCESSION ST ","RUSSELL","ON","K4R 1E1","189946407"
"CRSA1496926","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8701907190821","-79.1118934001363","The Happy Cannasseur","1134 BALTIC LANE","PICKERING","ON","L1X0G9","125066117"
"CRSA1497057","Authorized to Open","Active","Cannabis Retail Store Authorization","43.623205997806","-79.483586968614","Hunny Pot Cannabis","8 PARK LAWN RD UNIT 2","ETOBICOKE","ON","M8V0E8","189999377"
"CRSA1497360","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3556399817372","-75.9323299936635","BLUEBIRD CANNABIS CO.","806 MARCH RD","KANATA","ON","K2W0C9","70265319"
"CRSA1497763","Authorized to Open","Active","Cannabis Retail Store Authorization","45.469355585738","-75.49140601209","Hunny Pot Cannabis","1675 TENTH LINE RD UNIT 12","ORLEANS","ON","K1E3P6","190225842"
"CRSA1498719","Authorized to Open","Active","Cannabis Retail Store Authorization","44.175108716247","-77.3897353541661","CASA BLISS","110 NORTH FRONT ST UNIT C004","BELLEVILLE","ON","K8P0A6","68953230"
"CRSA1499022","Authorized to Open","Active","Cannabis Retail Store Authorization","43.005728918596","-79.253154033447","Discounted Cannabis ","545 NIAGARA ST UNIT 10","WELLAND","ON","L3C1L7","190587798"
"CRSA1499505","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4464524124965","-75.628592286086","I LOVE CANNABIS","928 MONTREAL RD UNIT 3","OTTAWA","ON","K1K0S8","124435486"
"CRSA1500560","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7438424135297","-81.2509001890434","Green Garden Cannabis","450 TURNBERRY ST","BRUSSELS","ON","N0G 1H0","98792005"
"CRSA1501158","Authorized to Open","Active","Cannabis Retail Store Authorization","42.592606997393","-82.394839032737","WILD SPRUCE CANNABIS","1119 DUFFERIN AVE UNIT C","WALLACEBURG","ON","N8A2W2","191243007"
"CRSA1501241","Authorized to Open","Active","Cannabis Retail Store Authorization","43.596206907554","-79.5258173773155","Caliwood Cannabis","3351 LAKE SHORE BLVD W","ETOBICOKE","ON","M8W1N1","24186878"
"CRSA1501560","Authorized to Open","Active","Cannabis Retail Store Authorization","43.255251009602","-79.885578099585","KINDLING CANNABIS 35 PINE STREET A","35 PINE ST UNIT A","HAMILTON","ON","L8P2A2","173550521"
"CRSA1502480","Authorized to Open","Active","Cannabis Retail Store Authorization","43.736914183822","-81.428157324636","BLYTH CANNABIS","209 DRUMMOND STREET UNIT-1","BLYTH","ON","N0M1H0","191665416"
"CRSA1502601","Authorized to Open","Active","Cannabis Retail Store Authorization","43.726505913644","-79.30271999878","Divine Flower ","1527 VICTORIA PARK AVE UNIT 106","SCARBOROUGH","ON","M1L2T3","191844044"
"CRSA1502724","Authorized to Open","Active","Cannabis Retail Store Authorization","45.556149983572","-74.888175025065","Aces Cannabis Alfred","561 ST-PHILIPPE ST UNIT 1","ALFRED","ON","K0B1A0","191736261"
"CRSA1503465","Authorized to Open","Active","Cannabis Retail Store Authorization","43.677419015988","-79.444278692568","Runway Pot","1201 ST CLAIR AVE W UNIT B","TORONTO","ON","M6E1B5","197316866"
"CRSA1504301","Authorized to Open","Active","Cannabis Retail Store Authorization","46.491131082406","-80.935998205531","Grassroots Co.","20 SECOND AVE N UNIT 1","SUDBURY","ON","P3B3L6","196909472"
"CRSA1504716","Authorized to Open","Active","Cannabis Retail Store Authorization","43.252590006801","-79.851594595169","SESH - 575 King","575 KING ST E","HAMILTON","ON","L8N1E4","192380536"
"CRSA1504721","Authorized to Open","Active","Cannabis Retail Store Authorization","43.240976879951","-79.811527086334","SESH - 1363 MAIN","1363 MAIN ST E","HAMILTON","ON","L8K1B8","192381887"
"CRSA1505173","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6002050435686","-79.5445709067746","SPOT420 THE CANNABIS STORE","340 BROWNS LINE","ETOBICOKE","ON","M8W3T7","68294363"
"CRSA1506367","Authorized to Open","Active","Cannabis Retail Store Authorization","45.42700631331","-75.689391510416","Pharaonic Cannabis Co.","399B DALHOUSIE ST","OTTAWA","ON","K1N9K4","193424575"
"CRSA1507124","Authorized to Open","Active","Cannabis Retail Store Authorization","44.04225421792","-81.118214913233","PENNY BUDS","76 ELORA ST","SOUTH BRUCE","ON","N0G 2J0","193268645"
"CRSA1507995","Authorized to Open","Active","Cannabis Retail Store Authorization","43.556486299986","-79.710030536964","One Plant Erin Mills Town Centre","2635 EGLINTON AVE W UNIT 5","MISSISSAUGA","ON","L5M7E1","193555122"
"CRSA1508017","Authorized to Open","Active","Cannabis Retail Store Authorization","49.402962947642","-82.385538315057","Sessions Cannabis - Kapuskasing","354 GOVERNMENT RD E UNIT 2","KAPUSKASING","ON","P5N2X7","193562921"
"CRSA1508167","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4048657951118","-75.6263269127915","PARADISE CANNABIS","1727A ST. LAURENT BLVD","OTTAWA","ON","K1G3V4","81105896"
"CRSA1508550","Authorized to Open","Active","Cannabis Retail Store Authorization","46.493265282592","-80.994694913269","BUDSSMOKE","52 ELM ST UNIT 1","SUDBURY","ON","P3C1S7","194295326"
"CRSA1508691","Authorized to Open","Active","Cannabis Retail Store Authorization","46.36566949839","-79.920152192898","Shorty's Cannabis","162 FRONT ST UNIT 4","STURGEON FALLS","ON","P2B2H8","193810724"
"CRSA1508744","Authorized to Open","Active","Cannabis Retail Store Authorization","45.423911882296","-75.675340926123","Banana Express Cannabis","312 SOMERSET ST E UNIT C1","OTTAWA","ON","K1N6W1","193836610"
"CRSA1508757","Authorized to Open","Active","Cannabis Retail Store Authorization","43.200691986457","-79.220773987109","Hunny Pot Cannabis","486 GRANTHAM AVE UNIT 5","ST CATHARINES","ON","L2M3J7","193840678"
"CRSA1509042","Authorized to Open","Active","Cannabis Retail Store Authorization","44.094526909336","-77.604407275843","Inspired Cannabis Co","470 2ND DUG HILL RD UNIT B4","TRENTON","ON","K8V0B7","194070300"
"CRSA1509191","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6817799944811","-79.7647299988962","KINDLING CANNABIS BRAMPTON","178 QUEEN STREET WEST (MAIN FLOOR)","BRAMPTON","ON","L6X1V6","82788933"
"CRSA1509191","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6817799944811","-79.7647299988962","KINDLING CANNABIS BRAMPTON","178 QUEEN STREET WEST (MAIN FLOOR)","BRAMPTON","ON","L6X1V6","82788933"
"CRSA1509363","Authorized to Open","Active","Cannabis Retail Store Authorization","43.410294886404","-80.462238369725","Hunny Pot Cannabis","300 BLEAMS RD UNIT T","KITCHENER","ON","N2E2N1","195341795"
"CRSA1509400","Authorized to Open","Active","Cannabis Retail Store Authorization","44.996626598293","-74.989948428697","SHINY VAPES & CANNABIS","25 THOROLD LANE","INGLESIDE","ON","K0C1M0","194061269"
"CRSA1509881","Authorized to Open","Active","Cannabis Retail Store Authorization","49.767290097553","-94.484877816627","Sessions Cannabis - Kenora","534 PARK ST UNIT 6","KENORA","ON","P9N1A1","194239229"
"CRSA1510714","Authorized to Open","Active","Cannabis Retail Store Authorization","48.536344584327","-80.466465614953","Tanny Oasis","362 MACDOUGALL ST UNIT B","MATHESON","ON","P0K 1N0","160326361"
"CRSA1510844","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7898337651913","-79.3020536172888","HOLLAND DAZE","2582 BIRCHMOUNT RD","SCARBOROUGH","ON","M1T2M5","67912248"
"CRSA1510888","Authorized to Open","Active","Cannabis Retail Store Authorization","43.599962603115","-80.560015281923","VIP Cannabis","31 CHURCH ST W UNIT 2","ELMIRA","ON","N3B1M2","199840722"
"CRSA1511179","Authorized to Open","Active","Cannabis Retail Store Authorization","43.568435289696","-79.666273230531","Eagle I Cannabis ","4040 CREDITVIEW RD UNIT 20","MISSISSAUGA","ON","L5C3Y8","146760931"
"CRSA1511259","Authorized to Open","Active","Cannabis Retail Store Authorization","42.945720987835","-81.431168020438","SESH - Komoka","9952 GLENDON DR SUITE 102","KOMOKA","ON","N0L1R0","194735401"
"CRSA1512352","Authorized to Open","Active","Cannabis Retail Store Authorization","44.334590986527","-78.316150381377","Tokyo Smoke Cannabis","1123 WATER ST UNIT 4","PETERBOROUGH","ON","K9H3P7","195497815"
"CRSA1512565","Authorized to Open","Active","Cannabis Retail Store Authorization","45.427551598022","-75.688346622367","Hunny Pot Cannabis","204 RIDEAU ST","OTTAWA","ON","K1N0G5","195500398"
"CRSA1512711","Authorized to Open","Active","Cannabis Retail Store Authorization","43.003445185257","-81.228375835916","One Plant","900 OXFORD ST E UNIT 13","LONDON","ON","N5Y5A1","195268052"
"CRSA1512829","Authorized to Open","Active","Cannabis Retail Store Authorization","43.741158109038","-79.697460112952","Hunny Pot Cannabis","2933 QUEEN ST E UNIT 5","BRAMPTON","ON","L6T5J1","196646589"
"CRSA1513243","Authorized to Open","Active","Cannabis Retail Store Authorization","43.645568076709","-79.36445203693","Sugar Beach Cannabis","192 QUEENS QUAY E UNIT A5","TORONTO","ON","M5A3Y4","199962562"
"CRSA1513780","Authorized to Open","Active","Cannabis Retail Store Authorization","43.25680761284","-79.868713961853","Element Cannabis ","5 KING ST E","HAMILTON","ON","L8N1A1","177375500"
"CRSA1514411","Authorized to Open","Active","Cannabis Retail Store Authorization","43.208837687601","-80.387623086752","The Underground","271 GRAND RIVER ST N UNIT 1","PARIS","ON","N3L2N9","195834411"
"CRSA1514624","Authorized to Open","Active","Cannabis Retail Store Authorization","42.960936991945","-82.369735987098","Discounted Cannabis ","1030 CONFEDERATION ST UNIT 7A","SARNIA","ON","N7S6H1","95284"
"CRSA1514960","Authorized to Open","Active","Cannabis Retail Store Authorization","45.280556820929","-75.668542783553","Out & About Cannabis","110 BLANCA ST UNIT 2","GLOUCESTER","ON","K1V2V6","204600564"
"CRSA1515239","Authorized to Open","Active","Cannabis Retail Store Authorization","42.418886019112","-82.175190002739","Discounted Cannabis ","455 GRAND AVE E UNIT 6","CHATHAM","ON","N7L1X4","196234158"
"CRSA1516037","Authorized to Open","Active","Cannabis Retail Store Authorization","43.651617883542","-79.408649904378","BLUNTFORCE CANNABIS","811 DUNDAS ST W UNIT 2","TORONTO","ON","M6J1V4","196423102"
"CRSA1516375","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2471599831465","-79.4526699834748","The House of Cannabis - Keswick","1 CHURCH ST SUITE 9","KESWICK","ON","L4P0L1","81647480"
"CRSA1516493","Authorized to Open","Active","Cannabis Retail Store Authorization","43.139333018632","-80.266649341335","SESH - Brantford","42 DALHOUSIE ST SUITE 4","BRANTFORD","ON","N3T2H8","196599838"
"CRSA1516538","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6654499935291","-79.3843400382364","Realcan Cannabis","569 YONGE ST","TORONTO","ON","M4Y1Z2","75371265"
"CRSA1517072","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2515064808995","-79.8533741284406","PARADISE CANNABIS","22 TISDALE ST S. UNIT A ","HAMILTON ","ON ","L8N 2V9 ","81479443"
"CRSA1517401","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6347832082","-79.541784785475","Discounted Cannabis ","5324 DUNDAS ST W UNIT 1","ETOBICOKE","ON","M9B1B4","197062848"
"CRSA1517467","Authorized to Open","Active","Cannabis Retail Store Authorization","42.313563005213","-82.932809359828","Connoisseur Culture","7833 TECUMSEH RD E UNIT 200","WINDSOR","ON","N8T1G3","206441004"
"CRSA1517930","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7514832234404","-79.4577267917075","ONE PLANT SHEPPARD AVE W","910 SHEPPARD AVE W","NORTH YORK","ON","M3H2T6","43071"
"CRSA1517931","Authorized to Open","Active","Cannabis Retail Store Authorization","46.554000008178","-80.8641300075055","One Plant Cannabis Superstore","3481 FALCONBRIDGE HWY UNIT 1","GARSON","ON","P3L1S4","79157759"
"CRSA1517931","Authorized to Open","Active","Cannabis Retail Store Authorization","46.554000008178","-80.8641300075055","One Plant Cannabis Superstore","3481 FALCONBRIDGE HWY UNIT 1","GARSON","ON","P3L1S4","79157759"
"CRSA1517933","Authorized to Open","Active","Cannabis Retail Store Authorization","43.641683987175","-79.57669113743","ONE PLANT BURNHAMTHORPE RD.","666 BURNHAMTHORPE RD UNIT 29","ETOBICOKE","ON","M9C2Z4","198695497"
"CRSA1518001","Authorized to Open","Active","Cannabis Retail Store Authorization","42.301009680285","-83.001838271973","Discounted Cannabis","1666 TECUMSEH RD E","WINDSOR","ON","N8W1C5","197135220"
"CRSA1518853","Authorized to Open","Active","Cannabis Retail Store Authorization","44.094768601514","-77.595562607793","Highlife Trenton","469 DUNDAS ST W UNIT 2","TRENTON","ON","K8V3S4","197436565"
"CRSA1519465","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7914900126827","-79.2515400141718","Fogtown Flower","4800 SHEPPARD AVE E UNIT 116  & 118   ","SCARBOROUGH","ON","M1S 4N5","81557686"
"CRSA1520088","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4054473835342","-79.80925462394","Tokyo Smoke Cambridge 75 Pinebush","4517 DUNDAS ST SUITE B5","BURLINGTON","ON","L7M5B4","44312457"
"CRSA1520443","Authorized to Open","Active","Cannabis Retail Store Authorization","43.821757987059","-79.084790013304","Lolly","776 LIVERPOOL RD UNIT 7","PICKERING","ON","L1W1S2","197952491"
"CRSA1520554","Authorized to Open","Active","Cannabis Retail Store Authorization","43.25942461065","-79.867082675857","BUDSSMOKE","1 WILSON ST UNIT 1","HAMILTON","ON","L8R1C4","39470"
"CRSA1520940","Authorized to Open","Active","Cannabis Retail Store Authorization","44.243287711518","-76.51460622275","Tokyo Smoke 1011 Princess","1011 PRINCESS ST UNIT D","KINGSTON","ON","K7L1H3","198356781"
"CRSA1521061","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6659799812669","-79.4064899717488","CHRONIC COLLECTIVE CANNABIS","461 BLOOR ST W","TORONTO","ON","M5S1X9","76960662"
"CRSA1521588","Authorized to Open","Active","Cannabis Retail Store Authorization","44.327436613071","-78.738341060811","Rustic Cannabis","368 ANGELINE ST S UNIT 102","LINDSAY","ON","K9V0J8","199608070"
"CRSA1521811","Authorized to Open","Active","Cannabis Retail Store Authorization","43.707430001212","-79.6991199812382","Canna Cabana","34 AVONDALE BLVD SUITE 2","BRAMPTON","ON","L6T1H3","80561840"
"CRSA1521964","Authorized to Open","Active","Cannabis Retail Store Authorization","45.312516011909","-75.086636028759","Highties Cannabis Store","711 PRINCIPALE ST UNIT 1","CASSELMAN","ON","K0A1M0","199338936"
"CRSA1522149","Authorized to Open","Active","Cannabis Retail Store Authorization","45.441287190393","-75.64313882759","Purple Meadow Cannabis","596 MONTREAL RD UNIT 14","OTTAWA","ON","K1K0T9","198572531"
"CRSA1522388","Authorized to Open","Active","Cannabis Retail Store Authorization","42.980137722225","-82.353766737184","Canna Cabana","1355 LONDON ROAD UNIT 2 BUILDING D","SARNIA","ON","N7S 1P6","203746629"
"CRSA1522586","Authorized to Open","Active","Cannabis Retail Store Authorization","44.899884683499","-76.021972017373","JK'S CANNABIS INC.","12 MAIN ST W","SMITHS FALLS","ON","K7A1M5","198718805"
"CRSA1523342","Authorized to Open","Active","Cannabis Retail Store Authorization","43.795345813872","-79.32004136933","Crown Leaf","3245 FINCH AVE E UNIT 1","SCARBOROUGH","ON","M1W4C1","198968577"
"CRSA1523357","Authorized to Open","Active","Cannabis Retail Store Authorization","43.063081881526","-79.961209269222","Canna Cabana","345 ARGYLE ST S UNIT 10","CALEDONIA","ON","N3W1L8","198975198"
"CRSA1523533","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9931999850055","-81.2516999902444","Famous Flower Cannabis Co.","660 RICHMOND ST UNIT 6","LONDON","ON","N6A3G8","70607440"
"CRSA1523557","Authorized to Open","Active","Cannabis Retail Store Authorization","43.114674507228","-79.110536872926","Discounted Cannabis ","6824 THOROLD STONE RD UNIT 2","NIAGARA FALLS","ON","L2J1B4","200171030"
"CRSA1523713","Authorized to Open","Active","Cannabis Retail Store Authorization","42.944175993532","-81.212902507378","Famous Flower Cannabis Co.","775 SOUTHDALE RD E UNIT 1","LONDON","ON","N6E1R9","199076149"
"CRSA1523839","Authorized to Open","Active","Cannabis Retail Store Authorization","42.439413383808","-81.886466463044","True North Cannabis Co.","21 MAIN ST","RIDGETOWN","ON","N0P2C0","211908148"
"CRSA1525510","Authorized to Open","Active","Cannabis Retail Store Authorization","44.565407309944","-80.926938793122","TOKYO SMOKE CANNABIS & VAPES","797 9TH AVE E SUITE 1","OWEN SOUND","ON","N4K3E6","199731201"
"CRSA1525518","Authorized to Open","Active","Cannabis Retail Store Authorization","45.044086987639","-74.749791982933","Moon Bud","1916 PITT ST UNIT 10","CORNWALL","ON","K6J5H3","200130374"
"CRSA1525536","Authorized to Open","Active","Cannabis Retail Store Authorization","43.774976783327","-79.329434800581","Wildflower Cannabis","2042 SHEPPARD AVE E UNIT A11","NORTH YORK","ON","M2J5B3","199736572"
"CRSA1526268","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0955200144535","-79.0849599983007","Discounted Cannabis ","5440 STANLEY AVE UNIT 2","NIAGARA FALLS","ON","L2G3X1","70945461"
"CRSA1526388","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4154699991529","-80.5114900136886","Discounted Cannabis ","685 FISCHER HALLMAN RD SUITE M","KITCHENER","ON","N2E4E9","79795103"
"CRSA1526633","Authorized to Open","Active","Cannabis Retail Store Authorization","43.675064204109","-79.555708216296","Hunny Pot Cannabis","201 LLOYD MANOR RD UNIT 108","ETOBICOKE","ON","M9B6H6","200138341"
